Destino,Origem,Classificacao,Danos,Data,Municipio,Estado,Regiao,Tipo_de_Aerodromo,Tipo_de_Ocorrencia,Lesoes_Desconhecidas_Passageiros,Lesoes_Desconhecidas_Terceiros,Lesoes_Desconhecidas_Tripulantes,Lesoes_Fatais_Passageiros,Lesoes_Fatais_Terceiros,Lesoes_Fatais_Tripulantes,Lesoes_Graves_Passageiros,Lesoes_Graves_Terceiros,Lesoes_Graves_Tripulantes,Lesoes_Leves_Passageiros,Lesoes_Leves_Terceiros,Lesoes_Leves_Tripulantes,Total_Lesoes,Atualizacao
,,Ocorrência Anormal,Sem Registro,2011-09-18,Sem Registro,SP,Sudeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2011-09-18,Sem Registro,PR,Sul,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Acidente,Sem Registro,2011-09-17,Sem Registro,SP,Sudeste,Sem Registro,LOC-G,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Acidente,Sem Registro,2011-09-17,Sem Registro,MG,Sudeste,Sem Registro,OTHR,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Acidente,Substancial,2011-09-17,Sem Registro,SP,Sudeste,Sem Registro,RE,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Acidente,Substancial,2011-09-17,Sem Registro,SP,Sudeste,Sem Registro,LOC-G,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente Grave,Sem Registro,2011-09-17,Sem Registro,GO,Centro-Oeste,Sem Registro,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2011-09-17,Sem Registro,MG,Sudeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2011-09-16,Sem Registro,GO,Centro-Oeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2011-09-16,Sem Registro,GO,Centro-Oeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2011-09-16,Sem Registro,GO,Centro-Oeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2011-09-16,Sem Registro,MG,Sudeste,Sem Registro,GCOL,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2011-09-16,Sem Registro,MG,Sudeste,Sem Registro,GCOL,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2011-09-15,Sem Registro,DF,Centro-Oeste,Sem Registro,MAC,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Acidente,Sem Registro,2011-09-14,Sem Registro,GO,Centro-Oeste,Sem Registro,SCF-PP,0,0,0,0,0,0,0,0,1,0,0,0,1,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2011-09-14,Sem Registro,ES,Sudeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2011-09-13,Sem Registro,PR,Sul,Sem Registro,GCOL,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2011-09-13,Sem Registro,SP,Sudeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2011-09-13,Sem Registro,MS,Centro-Oeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente Grave,Sem Registro,2012-05-16,Sem Registro,AM,Norte,Sem Registro,SCF-PP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2012-05-16,Sem Registro,MG,Sudeste,Sem Registro,SCF-PP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
XXXX,SBMQ,Acidente,Sem Registro,2012-05-16,AFUÁ,PA,Norte,Sem Registro,CTOL,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2012-05-16,Sem Registro,SP,Sudeste,Sem Registro,LOC-G,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2012-05-14,Sem Registro,PA,Norte,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2012-05-13,Sem Registro,RJ,Sudeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2012-05-11,Sem Registro,SP,Sudeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2012-05-11,Sem Registro,SP,Sudeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2012-05-11,Sem Registro,RJ,Sudeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SSCP,SSCP,Acidente,Sem Registro,2012-05-10,SANTA MARIANA,PR,Sul,Sem Registro,CTOL,0,0,0,0,0,0,0,0,1,0,0,0,1,2025-08-07 14:40:10
,,Incidente,Sem Registro,2012-05-10,Sem Registro,RJ,Sudeste,Sem Registro,SCF-PP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2012-05-09,Sem Registro,MG,Sudeste,Sem Registro,LOC-G,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2012-05-08,Sem Registro,DF,Centro-Oeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2012-02-23,Sem Registro,AM,Norte,Sem Registro,BIRD,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2012-02-23,Sem Registro,SP,Sudeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2012-02-22,Sem Registro,MG,Sudeste,Sem Registro,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
XXXX,XXXX,Acidente,Sem Registro,2012-05-08,PIRANHAS,DF,Centro-Oeste,Sem Registro,SCF-PP,0,0,0,6,0,2,0,0,0,0,0,0,8,2025-08-07 14:40:10
,,Ocorrência de Solo,Sem Registro,2012-02-24,Sem Registro,PR,Sul,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência de Solo,Sem Registro,2012-02-24,Sem Registro,PR,Sul,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2012-02-24,Sem Registro,PR,Sul,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBBE,SBBE,Acidente,Sem Registro,2012-02-22,ANANINDEUA,PA,Norte,Sem Registro,SCF-NP,0,0,0,0,0,0,0,0,0,1,0,2,3,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2012-02-23,Sem Registro,SP,Sudeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2012-02-22,Sem Registro,PR,Sul,Sem Registro,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente Grave,Sem Registro,2012-02-20,Sem Registro,SP,Sudeste,Sem Registro,LOC-G,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2012-02-20,Sem Registro,AM,Norte,Sem Registro,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente Grave,Sem Registro,2012-02-19,Sem Registro,SE,Nordeste,Sem Registro,ARC,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente Grave,Sem Registro,2012-02-20,Sem Registro,SP,Sudeste,Sem Registro,RE,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2012-02-17,Sem Registro,MG,Sudeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2012-02-17,Sem Registro,SP,Sudeste,Sem Registro,OTHR,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2012-02-17,Sem Registro,SP,Sudeste,Sem Registro,GCOL,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SDSE,XXXX,Acidente,Sem Registro,2012-02-24,COSTA RICA,MS,Centro-Oeste,Sem Registro,SCF-PP,0,0,0,0,0,0,0,0,0,1,0,1,2,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2012-02-17,Sem Registro,PR,Sul,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2012-02-17,Sem Registro,RJ,Sudeste,Sem Registro,SCF-PP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2011-11-30,Sem Registro,RS,Sul,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2011-11-29,Sem Registro,PR,Sul,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2011-11-28,Sem Registro,MG,Sudeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Acidente,Sem Registro,2011-11-30,Sem Registro,PR,Sul,Sem Registro,LOC-I,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2011-11-28,Sem Registro,PR,Sul,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2011-11-28,Sem Registro,PA,Norte,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2011-11-28,Sem Registro,AL,Nordeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Acidente,Sem Registro,2011-11-27,Sem Registro,MS,Centro-Oeste,Sem Registro,CTOL,0,0,0,0,0,0,0,0,1,0,0,0,1,2025-08-07 14:40:10
,,Incidente,Sem Registro,2011-11-30,Sem Registro,RJ,Sudeste,Sem Registro,RE,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Acidente,Substancial,2011-11-30,TRÊS RANCHOS,GO,Centro-Oeste,-,LOC-G,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente Grave,Sem Registro,2011-11-27,Sem Registro,SC,Sul,Sem Registro,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente Grave,Substancial,2011-09-12,Sem Registro,PR,Sul,Sem Registro,LOC-G,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2011-09-13,Sem Registro,MG,Sudeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Acidente,Sem Registro,2011-09-13,Sem Registro,PR,Sul,Sem Registro,LOC-I,0,0,0,2,0,1,0,0,0,0,0,0,3,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2011-09-13,Sem Registro,RJ,Sudeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2011-09-12,Sem Registro,SP,Sudeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2011-09-12,Sem Registro,RO,Norte,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente Grave,Substancial,2011-09-12,Sem Registro,PR,Sul,Sem Registro,RE,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente Grave,Leve,2011-09-12,Sem Registro,RS,Sul,Sem Registro,LOC-G,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Acidente,Sem Registro,2011-09-10,Sem Registro,AM,Norte,Sem Registro,LOC-G,0,0,0,0,0,0,0,0,0,0,0,1,1,2025-08-07 14:40:10
,,Incidente,Sem Registro,2011-09-10,Sem Registro,RJ,Sudeste,Sem Registro,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Acidente,Sem Registro,2011-09-10,Sem Registro,RJ,Sudeste,Sem Registro,CTOL,0,0,0,1,0,1,0,0,0,0,0,0,2,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2011-09-10,Sem Registro,PR,Sul,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Acidente,Sem Registro,2011-09-09,Sem Registro,SP,Sudeste,Sem Registro,LOC-I,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2011-09-09,Sem Registro,GO,Centro-Oeste,Sem Registro,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBCT,SBFI,Ocorrência Anormal,Nenhum,2011-09-09,FOZ DO IGUAÇU,PR,Sul,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência de Solo,Sem Registro,2011-09-09,Sem Registro,MS,Centro-Oeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2011-09-08,Sem Registro,SC,Sul,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2011-09-08,Sem Registro,SP,Sudeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2011-09-08,Sem Registro,AC,Norte,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2011-09-08,Sem Registro,MS,Centro-Oeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2012-05-07,Sem Registro,RS,Sul,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2012-05-06,Sem Registro,PE,Nordeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2012-05-06,Sem Registro,BA,Nordeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente Grave,Leve,2012-05-06,Sem Registro,GO,Centro-Oeste,Sem Registro,LOC-G,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente Grave,Leve,2012-05-06,Sem Registro,GO,Centro-Oeste,Sem Registro,RE,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2012-05-07,Sem Registro,AC,Norte,Sem Registro,OTHR,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2012-05-07,Sem Registro,RJ,Sudeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SJJF,SBPV,Acidente,Sem Registro,2012-05-05,PORTO VELHO,RO,Norte,Sem Registro,SCF-PP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2012-05-05,Sem Registro,SP,Sudeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente Grave,Substancial,2012-05-04,Sem Registro,RR,Norte,Sem Registro,LOC-G,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2012-05-04,Sem Registro,SC,Sul,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2012-05-03,Sem Registro,PR,Sul,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente Grave,Leve,2012-02-15,Sem Registro,BA,Nordeste,Sem Registro,RE,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2012-02-17,Sem Registro,RJ,Sudeste,Sem Registro,MAC,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SNBW,SBJC,Acidente,Sem Registro,2012-02-16,CAMETÁ,PA,Norte,Sem Registro,SCF-PP,0,0,0,2,0,2,0,0,0,0,0,0,4,2025-08-07 14:40:10
,,Incidente Grave,Leve,2012-02-15,Sem Registro,BA,Nordeste,Sem Registro,LOC-G,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2012-02-17,Sem Registro,RJ,Sudeste,Sem Registro,MAC,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
XXXX,XXXX,Acidente,Sem Registro,2012-02-15,ARROIO GRANDE,RS,Sul,Sem Registro,CTOL,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência de Solo,Sem Registro,2012-02-15,Sem Registro,RJ,Sudeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2012-02-17,Sem Registro,RJ,Sudeste,Sem Registro,MAC,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2011-11-25,Sem Registro,DF,Centro-Oeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Acidente,Sem Registro,2011-09-07,Sem Registro,BA,Nordeste,Sem Registro,SCF-PP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2012-02-16,Sem Registro,MA,Nordeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2012-02-15,Sem Registro,GO,Centro-Oeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Acidente,Substancial,2011-12-02,Sem Registro,MT,Centro-Oeste,Sem Registro,LOC-G,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Acidente,Sem Registro,2011-11-26,Sem Registro,MG,Sudeste,Sem Registro,MED,0,0,0,1,0,1,0,0,0,0,0,0,2,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2012-02-13,Sem Registro,SC,Sul,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2012-02-12,Sem Registro,TO,Norte,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente Grave,Sem Registro,2011-11-27,Sem Registro,AM,Norte,Sem Registro,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Acidente,Substancial,2011-11-26,Sem Registro,SP,Sudeste,Sem Registro,LOC-G,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2011-11-27,Sem Registro,GO,Centro-Oeste,Sem Registro,MAC,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2011-11-27,Sem Registro,GO,Centro-Oeste,Sem Registro,MAC,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Acidente,Substancial,2011-11-27,LONDRINA,PR,Sul,Público,LOC-G,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2011-11-26,Sem Registro,MG,Sudeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2011-11-25,Sem Registro,SP,Sudeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2011-11-25,Sem Registro,PR,Sul,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2011-11-25,Sem Registro,MG,Sudeste,Sem Registro,SCF-PP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2011-09-07,Sem Registro,RJ,Sudeste,Sem Registro,BIRD,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2011-09-07,Sem Registro,PR,Sul,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente Grave,Sem Registro,2011-09-06,Sem Registro,SP,Sudeste,Sem Registro,SCF-PP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2011-09-06,Sem Registro,MG,Sudeste,Sem Registro,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2011-09-06,Sem Registro,PE,Nordeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2011-09-06,Sem Registro,PA,Norte,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2011-09-06,Sem Registro,PR,Sul,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2011-09-05,Sem Registro,PR,Sul,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência de Solo,Sem Registro,2011-09-04,Sem Registro,GO,Centro-Oeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2011-09-04,Sem Registro,RJ,Sudeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2011-09-04,Sem Registro,SP,Sudeste,Sem Registro,GCOL,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2011-09-04,Sem Registro,SP,Sudeste,Sem Registro,GCOL,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Acidente,Sem Registro,2011-09-02,Sem Registro,SP,Sudeste,Sem Registro,ARC,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2011-09-02,Sem Registro,AM,Norte,Sem Registro,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2011-09-03,Sem Registro,SP,Sudeste,Sem Registro,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2011-09-01,Sem Registro,RS,Sul,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2011-09-01,Sem Registro,RJ,Sudeste,Sem Registro,MAC,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Acidente,Sem Registro,2011-08-31,Sem Registro,PR,Sul,Sem Registro,CTOL,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2011-08-31,Sem Registro,SP,Sudeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2011-08-30,Sem Registro,RS,Sul,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2011-08-30,Sem Registro,SP,Sudeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2012-05-03,Sem Registro,RS,Sul,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente Grave,Sem Registro,2012-05-03,Sem Registro,RJ,Sudeste,Sem Registro,SCF-PP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
XXXX,XXXX,Acidente,Sem Registro,2012-05-01,LENÇOIS PAULISTA,SP,Sudeste,Sem Registro,CTOL,0,0,0,0,0,0,2,0,1,1,0,0,4,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2012-05-01,Sem Registro,SP,Sudeste,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Ocorrência Anormal,Sem Registro,2012-05-01,Sem Registro,RS,Sul,Sem Registro,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente,Sem Registro,2012-05-03,Sem Registro,PE,Nordeste,Sem Registro,OTHR,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
,,Incidente Grave,Substancial,2012-05-03,Sem Registro,PR,Sul,Sem Registro,LOC-G,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
